Project ID,Title,Sector,Subsector,State,Start Date,Completion Date,Total Project Cost (USD mn),Project Status,Source URL
609419,"Construction Of 220/132 KV, 1x160MVA, 132/33 KV, 1 X 20/25 MVA Grid Substation At Sawa [Distt. Barmer] & Associated Transmission Lines/Works",electricity-generation,117,Rajasthan,01-Apr-2022,31-Mar-2026,24.99,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/609419
900808,Transmission System For Kurnool Wind Energy Zone/ Solar Energy Zone Part-A And Part-B,electricity-generation,117,Telangana,07-Mar-2023,31-May-2025,446.0,-,https://indiainvestmentgrid.gov.in/opportunities/project/900808
701623,Patna Power Transmission Project,electricity-generation,117,Bihar,01-Apr-2019,31-Mar-2025,351.07,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/701623
602634,System Strengthening Scheme In Northern Region-XXXVII [NRSS-XXXVII],electricity-generation,117,Uttarakhand,01-Mar-2017,31-Dec-2022,51.55,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602634
607830,"Construction Of 2X400/220kV, 500MVA GSS At Sangod Along With 220/132kV, 160 MVA Transformer And Associated Lines I.E. 7.5 Km LILO Of One Circuit Of 400 KV D/C Kalisindh [400 KV]- Anta [765kV] Line At 400 KV GSS Sangod.",electricity-generation,117,Rajasthan,30-Jun-2022,31-Jul-2025,13.68,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/607830
602643,Northern Region System Strengthening - XL,electricity-generation,117,Haryana,13-Feb-2019,28-Feb-2023,72.05,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602643
602643,Northern Region System Strengthening - XL,electricity-generation,117,Punjab,13-Feb-2019,28-Feb-2023,72.05,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602643
602601,"Transmission System For Providing Connectivity To RE Projects At Bikaner [PG], Fatehgarh-II & Bhadla-II-",electricity-generation,117,Rajasthan,31-Jan-2020,31-May-2023,70.77,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602601
609909,"220/132 KV, 1X160 MVA And 132/33kV, 1x31.5 MVA GSS At Dungarpur [New Loc.] [Distt.-Dungarpur]",electricity-generation,117,Rajasthan,01-Jan-2025,31-Mar-2025,23.42,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/609909
701606,Chandigarh Power Transmission Project,electricity-generation,117,Chandigarh,01-Apr-2019,31-Mar-2025,362.03,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701606
611665,132kV Foothill Highway Transmission System Build-Up And Strengthening,electricity-generation,117,Nagaland,01-Oct-2025,01-Oct-2029,49.01,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/611665
607690,"220/132kV, 1x160MVA& 132/33kV, 1X40/50MVA GSS At Kolayat [New Location] [Distt., Bikaner] Turn Key",electricity-generation,117,Rajasthan,01-Apr-2022,31-Mar-2025,18.68,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/607690
400021,Transmission System For Evacuation Of Power From Neemuch Solar Park [1000 MW]- SPV Name- Neemuch Transmission Limited [NTL],electricity-generation,117,Rajasthan,24-Aug-2022,31-Mar-2024,108.64,COD,https://indiainvestmentgrid.gov.in/opportunities/project/400021
612012,"220/132 KV, 1X160 MVA And 132/33kV, 2x31.5 MVA GSS At Birloka Along With Associated Lines",electricity-generation,117,Rajasthan,01-Apr-2024,31-Mar-2026,12.77,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612012
701616,Mumbai City Power Transmission Project,electricity-generation,117,Maharashtra,01-Apr-2019,31-Mar-2025,916.06,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701616
607679,765 KV D/C Phagi [Jaipur] - Jodhpur [Kankani] [Proposed 765/400 KV GSS] Line With Hex Zebra Conductor In Each Phase,electricity-generation,117,Rajasthan,01-Apr-2022,31-Mar-2025,181.82,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/607679
400209,Immediate Evacuation Of Power For North Karanpura Generation Project Of NTPC[3x660 MW] Along With Creation Of 400/220 KV Substation At Dhanbad [ERSS-XIX],electricity-generation,117,Bihar,08-Jul-2016,31-Jul-2023,59.35,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400209
400209,Immediate Evacuation Of Power For North Karanpura Generation Project Of NTPC[3x660 MW] Along With Creation Of 400/220 KV Substation At Dhanbad [ERSS-XIX],electricity-generation,117,Jharkhand,08-Jul-2016,31-Jul-2023,59.35,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400209
701625,Ranchi Power Transmission Project,electricity-generation,117,Jharkhand,01-Apr-2019,31-Mar-2025,654.76,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/701625
611735,Transmission System For Evacuation Of Power From REZ In Rajasthan 20GW Under Phase-III Part J,electricity-generation,117,Delhi,23-Dec-2022,16-Aug-2025,41.62,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611735
611735,Transmission System For Evacuation Of Power From REZ In Rajasthan 20GW Under Phase-III Part J,electricity-generation,117,Rajasthan,23-Dec-2022,16-Aug-2025,41.62,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611735
602647,POWERGRID Ajmer Phagi Transmission Limited,electricity-generation,117,Rajasthan,01-Oct-2019,06-May-2021,74.94,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602647
701611,Dehradun Power Transmission Project,electricity-generation,117,Uttarakhand,01-Apr-2019,31-Mar-2025,334.08,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701611
606959,Transmission System Strengthening Scheme For Evacuation Of Power From Solar Energy Zones In Rajasthan Under Phase II- Part- B1,electricity-generation,117,Rajasthan,21-May-2021,07-Sep-2024,149.0,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606959
607869,"2x500MVA, 400/220/33kV Bhadark Outdoor Type GIS Substation Along With 400kv DC LILO Line From 400kV Kuchei-Pandiabil Line & 400kV New Duburi-Kuchei Line 220kv LILO Line &220kV LILO Line From 220kV Bhadrak-Balasore Line & Dhamra-Balasore Line On Multi Circuit Tower",electricity-generation,117,Odisha,18-Apr-2022,31-Dec-2024,50.07,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/607869
602176,DVC T&D,electricity-generation,117,Jharkhand,15-Apr-2020,14-Mar-2024,64.43,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/602176
602621,Creation Of 400/220kV Substations In NCT Of Delhi During 12th Plan Period [Part-A],electricity-generation,117,Delhi,01-Mar-2015,31-Mar-2022,99.46,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602621
400118,Udupi Kasargode Transmission Limited,electricity-generation,117,Karnataka,12-Sep-2019,13-Dec-2024,92.17,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400118
400118,Udupi Kasargode Transmission Limited,electricity-generation,117,Kerala,12-Sep-2019,13-Dec-2024,92.17,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/400118
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Maharashtra,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Dadra Nagar Haveli,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Dadra Nagar Haveli,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Dadra Nagar Haveli,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Daman and Diu,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
615855,Transmission System For Evacuation Of Power From Potential Renewable Energy Zone In Khavda Area Of Gujarat Under Phase IV[7GW] Part C,electricity-generation,117,Daman and Diu,15-Oct-2024,14-Oct-2026,,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/615855
611857,Aug. Of ICT At Bikaner-II PS RTM PBTSL,electricity-generation,117,Rajasthan,06-Jun-2023,31-Jan-2025,25.45,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/611857
607926,Transmission System Strengthening Beyond Kolhapur For Export Of Power From Solar And Wind Energy Zones In Southern Region - Re-Conductoring Of Kolhapur-PG To Kolhapur 400 KV Dc Line,electricity-generation,117,Maharashtra,27-Mar-2022,30-Aug-2023,16.22,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/607926
701618,Bangalore Urban Power Transmission Project,electricity-generation,117,Karnataka,01-Apr-2019,31-Mar-2025,,Work Start - Appointed Date,https://indiainvestmentgrid.gov.in/opportunities/project/701618
606182,Transmission System Strengthening Scheme For Evacuation Of Power From Solar Energy Zones In Rajasthan [8.1 GW] Under Phase-II- Part A,electricity-generation,117,Rajasthan,09-Mar-2021,24-Dec-2023,44.51,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/606182
615332,Transmission System For Evacuation Of Power From Rajasthan REZ Ph-IV [Part-2 5.5 GW][Jaisalmer/Barmer Complex] Part B [SPV Name POWERGRID Sirohi Transmission Limited],electricity-generation,117,Rajasthan,23-Aug-2024,22-Aug-2026,412.3,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615332
615347,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF GUJARAT UNDER PHASE-V [8 GW] PART A [SPV Name POWERGRID Khavda V-A Power Transmission Limited],electricity-generation,117,Maharashtra,19-Nov-2024,18-May-2029,,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615347
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Maharashtra,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Dadra Nagar Haveli,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Dadra Nagar Haveli,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Dadra Nagar Haveli,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Daman and Diu,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
400005,Transmission Network Expansion In Gujarat To Increase Its ATC From ISTS Part B,electricity-generation,117,Daman and Diu,07-Jul-2022,31-May-2025,571.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/400005
602628,POWERGRID Works Associated With North Eastern Region Strengthening Scheme-VI,electricity-generation,117,Assam,01-May-2018,31-May-2021,21.75,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602628
602628,POWERGRID Works Associated With North Eastern Region Strengthening Scheme-VI,electricity-generation,117,Manipur,01-May-2018,31-May-2021,21.75,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602628
400085,Development Of Additional Interregional AC Link For Import Into Southern Region I.E Warora-Warangal And Chilakaluripeta - Hyderabad - Kurnool 765 KVlink,electricity-generation,117,Telangana,06-Jul-2016,31-Mar-2023,604.18,COD,https://indiainvestmentgrid.gov.in/opportunities/project/400085
400085,Development Of Additional Interregional AC Link For Import Into Southern Region I.E Warora-Warangal And Chilakaluripeta - Hyderabad - Kurnool 765 KVlink,electricity-generation,117,Maharashtra,06-Jul-2016,31-Mar-2023,604.18,COD,https://indiainvestmentgrid.gov.in/opportunities/project/400085
615333,Transmission System For Evacuation Of Power From Rajasthan REZ Ph-IV [Part-2 5.5 GW] [Jaisalmer/Barmer Complex] Part D [SPV Name POWERGRID Beawar Mandsaur Transmission Limited],electricity-generation,117,Rajasthan,22-Aug-2024,21-Aug-2026,280.02,-,https://indiainvestmentgrid.gov.in/opportunities/project/615333
611659,Transmission System Strengthening Scheme For Evacuation Of Power From Solar Energy Zones In Rajasthan[8.1 GW] Under Phase-II- Part E,electricity-generation,117,Rajasthan,28-Mar-2023,31-Mar-2025,180.19,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611659
607852,2x160 MVA & 1x20 MVA 220/132/33kV Kiakata Grid Substation And Associated 220kV DC Line From Katapali To Kiakata [125 Kms] And 132kV DC Line From Boudh To Kiakata [20kms],electricity-generation,117,Odisha,12-Feb-2018,31-Mar-2022,20.14,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/607852
611662,Inter-Regional ER-WR Interconnection,electricity-generation,117,Chhattisgarh,21-Mar-2023,31-Mar-2025,35.33,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611662
611662,Inter-Regional ER-WR Interconnection,electricity-generation,117,Odisha,21-Mar-2023,31-Mar-2025,35.33,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611662
612101,Establish Inter-State Transmission System For Transmission System For Evacuation Of Power From REZ In Rajasthan [20GW] Under Phase-III Part F [SPV Name - Beawar Transmission Limited],electricity-generation,117,Rajasthan,20-Sep-2023,20-Sep-2025,375.08,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/612101
612134,Transmission System For Evacuation Of Power From Rajasthan REZ Ph-IV [Part-1] [Bikaner Complex] Part A [Bikaner III Neemrana Transmission Ltd],electricity-generation,117,Rajasthan,27-Dec-2023,26-Dec-2025,377.01,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612134
602600,Eastern Region Strengthening Scheme- XXIII,electricity-generation,117,Bihar,01-Jul-2020,30-Apr-2022,24.65,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602600
610964,North Eastern Region Strengthening Scheme-X,electricity-generation,117,Assam,02-Dec-2020,30-Jun-2023,5.13,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/610964
400029,Northern Region System Strengthening Scheme - XXXV [NRSS-XXXV],electricity-generation,117,Haryana,19-Aug-2016,28-Feb-2023,15.58,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/400029
611734,WRES-XXVII,electricity-generation,117,Chhattisgarh,28-Mar-2023,28-Feb-2025,34.16,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/611734
602610,Eastern Region Strengthening Scheme - XII [ERSS-XII],electricity-generation,117,Bihar,01-May-2014,30-Apr-2022,68.4,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602610
602610,Eastern Region Strengthening Scheme - XII [ERSS-XII],electricity-generation,117,Odisha,01-May-2014,30-Apr-2022,68.4,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/602610
611854,Establishment Of Fiber Optic Communication System In NR Under Fiber Optic Expansion,electricity-generation,117,Punjab,04-Mar-2015,31-Dec-2024,24.82,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/611854
611854,Establishment Of Fiber Optic Communication System In NR Under Fiber Optic Expansion,electricity-generation,117,Delhi,04-Mar-2015,31-Dec-2024,24.82,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/611854
607655,Regional System Strengthening Scheme To Mitigate The Overloading Of 400kV NP Kunta-Kolar S/C,electricity-generation,117,Karnataka,09-Nov-2021,31-Dec-2022,15.47,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/607655
615335,Transmission System Strengthening For Interconnections Of Bhadla-III & Bikaner III Complex [SPV Name POWERGRID Bhadla III & Bikaner III Transmission Limited],electricity-generation,117,Rajasthan,30-Aug-2024,29-Aug-2026,173.77,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615335
703094,Jharkhand Urja Sancharan Nigam Limited Grid Substation Development Project,electricity-generation,117,Jharkhand,-,-,651.33,DPR/Feasibility Study,https://indiainvestmentgrid.gov.in/opportunities/project/703094
